time,event,amount
2024-04-12T12:48:54,Profit,$440.00
2024-04-12T12:48:54,Strategy,$38115.00
2024-04-12T12:48:54,Account,$289795.00
2024-04-12T12:50:46,Profit,$720.00
2024-04-12T12:50:46,Strategy,$38835.00
2024-04-12T12:50:46,Account,$290920.00
2024-04-12T12:50:52,Profit,$830.00
2024-04-12T12:50:52,Strategy,$39665.00
2024-04-12T12:50:52,Account,$291335.00
2024-04-12T12:50:52,Profit,$1290.00
2024-04-12T12:50:52,Strategy,$40955.00
2024-04-12T12:50:52,Account,$290955.00
2024-04-12T15:28:17,Profit,$850.00
2024-04-12T15:28:17,Strategy,$41805.00
2024-04-12T15:28:17,Account,$291805.00
2024-04-12T15:59:10,Loss,$-2250.00
2024-04-12T15:59:10,Strategy,$39555.00
2024-04-12T15:59:10,Account,$289555.00
2024-04-12T16:00:24,Profit,$440.00
2024-04-12T16:00:24,Strategy,$39995.00
2024-04-12T16:00:24,Account,$291735.00
2024-04-12T16:00:25,Profit,$880.00
2024-04-12T16:00:25,Strategy,$40875.00
2024-04-12T16:00:25,Account,$290875.00
2024-04-12T16:03:40,Profit,$440.00
2024-04-12T16:03:40,Strategy,$41315.00
2024-04-12T16:03:40,Account,$293115.00
2024-04-12T16:03:53,Profit,$1480.00
2024-04-12T16:03:53,Strategy,$42795.00
2024-04-12T16:03:53,Account,$292795.00
2024-04-12T16:07:38,Profit,$800.00
2024-04-12T16:07:38,Strategy,$43595.00
2024-04-12T16:07:38,Account,$293595.00
2024-04-12T16:14:55,Loss,$-1100.00
2024-04-12T16:14:55,Strategy,$42495.00
2024-04-12T16:14:55,Account,$292495.00
2024-04-12T16:16:45,Profit,$75.00
2024-04-12T16:16:45,Strategy,$42570.00
2024-04-12T16:16:45,Account,$292570.00
2024-04-12T16:36:14,Profit,$440.00
2024-04-12T16:36:14,Strategy,$43010.00
2024-04-12T16:36:14,Account,$294750.00
2024-04-12T16:37:03,Profit,$720.00
2024-04-12T16:37:03,Strategy,$43730.00
2024-04-12T16:37:03,Account,$295995.00
2024-04-12T16:37:09,Profit,$830.00
2024-04-12T16:37:09,Strategy,$44560.00
2024-04-12T16:37:09,Account,$296260.00
2024-04-12T16:37:22,Profit,$1610.00
2024-04-12T16:37:22,Strategy,$46170.00
2024-04-12T16:37:22,Account,$296170.00
2024-04-12T16:52:43,Profit,$725.00
2024-04-12T16:52:43,Strategy,$46895.00
2024-04-12T16:52:43,Account,$296895.00
2024-04-12T18:32:41,Profit,$440.00
2024-04-12T18:32:41,Strategy,$47335.00
2024-04-12T18:32:41,Account,$299055.00
2024-04-12T18:33:08,Profit,$1300.00
2024-04-12T18:33:08,Strategy,$48635.00
2024-04-12T18:33:08,Account,$298635.00
2024-04-12T19:03:33,Profit,$100.00
2024-04-12T19:03:33,Strategy,$48735.00
2024-04-12T19:03:33,Account,$298735.00
2024-04-12T19:10:06,Loss,$-1200.00
2024-04-12T19:10:06,Strategy,$47535.00
2024-04-12T19:10:06,Account,$297535.00
2024-04-12T20:28:19,Loss,$-100.00
2024-04-12T20:28:19,Strategy,$47435.00
2024-04-12T20:28:19,Account,$297435.00
2024-04-12T20:42:22,Loss,$-325.00
2024-04-12T20:42:22,Strategy,$47110.00
2024-04-12T20:42:22,Account,$297110.00
2024-04-12T20:51:00,Loss,$-600.00
2024-04-12T20:51:00,Strategy,$46510.00
2024-04-12T20:51:00,Account,$296510.00
2024-04-12T21:00:32,Profit,$440.00
2024-04-12T21:00:32,Strategy,$46950.00
2024-04-12T21:00:32,Account,$298730.00
2024-04-12T21:00:32,Profit,$1040.00
2024-04-12T21:00:32,Strategy,$47990.00
2024-04-12T21:00:32,Account,$297990.00
2024-04-12T21:32:19,Loss,$-1950.00
2024-04-12T21:32:19,Strategy,$46040.00
2024-04-12T21:32:19,Account,$296040.00
2024-04-12T22:57:12,Profit,$595.00
2024-04-12T22:57:12,Strategy,$46635.00
2024-04-12T22:57:12,Account,$297215.00
2024-04-12T22:57:12,Profit,$2190.00
2024-04-12T22:57:12,Strategy,$48825.00
2024-04-12T22:57:12,Account,$299115.00
2024-04-12T22:57:12,Profit,$3860.00
2024-04-12T22:57:12,Strategy,$52685.00
2024-04-12T22:57:12,Account,$302685.00
2024-04-15T00:01:39,Loss,$-2825.00
2024-04-15T00:01:39,Strategy,$49860.00
2024-04-15T00:01:39,Account,$299860.00
2024-04-15T02:19:29,Profit,$440.00
2024-04-15T02:19:29,Strategy,$50300.00
2024-04-15T02:19:29,Account,$302260.00
2024-04-15T02:19:54,Profit,$1380.00
2024-04-15T02:19:54,Strategy,$51680.00
2024-04-15T02:19:54,Account,$301680.00
2024-04-15T09:47:09,Loss,$-225.00
2024-04-15T09:47:09,Strategy,$51455.00
2024-04-15T09:47:09,Account,$301455.00
2024-04-15T12:52:57,Loss,$-1800.00
2024-04-15T12:52:57,Strategy,$49655.00
2024-04-15T12:52:57,Account,$299655.00
2024-04-15T14:32:05,Loss,$-550.00
2024-04-15T14:32:05,Strategy,$49105.00
2024-04-15T14:32:05,Account,$299105.00
2024-04-15T14:40:37,Loss,$-325.00
2024-04-15T14:40:37,Strategy,$48780.00
2024-04-15T14:40:37,Account,$298780.00
2024-04-15T14:52:52,Loss,$-575.00
2024-04-15T14:52:52,Strategy,$48205.00
2024-04-15T14:52:52,Account,$298205.00
2024-04-15T16:05:04,Profit,$900.00
2024-04-15T16:05:04,Strategy,$49105.00
2024-04-15T16:05:04,Account,$299105.00
2024-04-15T16:36:32,Profit,$100.00
2024-04-15T16:36:32,Strategy,$49205.00
2024-04-15T16:36:32,Account,$299205.00
2024-04-15T16:38:43,Profit,$440.00
2024-04-15T16:38:43,Strategy,$49645.00
2024-04-15T16:38:43,Account,$301585.00
2024-04-15T16:39:01,Profit,$1700.00
2024-04-15T16:39:01,Strategy,$51345.00
2024-04-15T16:39:01,Account,$301345.00
2024-04-15T16:48:46,Loss,$-850.00
2024-04-15T16:48:46,Strategy,$50495.00
2024-04-15T16:48:46,Account,$300495.00
2024-04-15T16:53:47,Profit,$440.00
2024-04-15T16:53:47,Strategy,$50935.00
2024-04-15T16:53:47,Account,$302895.00
2024-04-15T16:55:06,Profit,$1540.00
2024-04-15T16:55:06,Strategy,$52475.00
2024-04-15T16:55:06,Account,$302475.00
2024-04-15T17:01:30,Profit,$50.00
2024-04-15T17:01:30,Strategy,$52525.00
2024-04-15T17:01:30,Account,$302525.00
2024-04-15T17:11:08,Loss,$-1450.00
2024-04-15T17:11:08,Strategy,$51075.00
2024-04-15T17:11:08,Account,$301075.00
2024-04-15T17:19:18,Profit,$275.00
2024-04-15T17:19:18,Strategy,$51350.00
2024-04-15T17:19:18,Account,$301350.00
2024-04-15T17:42:43,Profit,$440.00
2024-04-15T17:42:43,Strategy,$51790.00
2024-04-15T17:42:43,Account,$303410.00
2024-04-15T17:42:43,Profit,$900.00
2024-04-15T17:42:43,Strategy,$52690.00
2024-04-15T17:42:43,Account,$302690.00
2024-04-15T18:47:32,Loss,$-275.00
2024-04-15T18:47:32,Strategy,$52415.00
2024-04-15T18:47:32,Account,$302415.00
2024-04-15T19:47:01,Profit,$700.00
2024-04-15T19:47:01,Strategy,$53115.00
2024-04-15T19:47:01,Account,$303115.00
2024-04-15T19:51:09,Profit,$440.00
2024-04-15T19:51:09,Strategy,$53555.00
2024-04-15T19:51:09,Account,$305295.00
2024-04-15T19:51:11,Profit,$1280.00
2024-04-15T19:51:11,Strategy,$54835.00
2024-04-15T19:51:11,Account,$304835.00
2024-04-15T20:11:15,Profit,$440.00
2024-04-15T20:11:15,Strategy,$55275.00
2024-04-15T20:11:15,Account,$306875.00
2024-04-15T20:12:31,Profit,$1480.00
2024-04-15T20:12:31,Strategy,$56755.00
2024-04-15T20:12:31,Account,$306755.00
2024-04-15T20:19:05,Loss,$-1400.00
2024-04-15T20:19:05,Strategy,$55355.00
2024-04-15T20:19:05,Account,$305355.00
2024-04-15T20:48:25,Profit,$225.00
2024-04-15T20:48:25,Strategy,$55580.00
2024-04-15T20:48:25,Account,$305580.00
2024-04-15T21:00:58,Loss,$-450.00
2024-04-15T21:00:58,Strategy,$55130.00
2024-04-15T21:00:58,Account,$305130.00
2024-04-15T21:17:56,Profit,$440.00
2024-04-15T21:17:56,Strategy,$55570.00
2024-04-15T21:17:56,Account,$307250.00
2024-04-15T21:17:56,Profit,$940.00
2024-04-15T21:17:56,Strategy,$56510.00
2024-04-15T21:17:56,Account,$306510.00
2024-04-15T21:57:01,Loss,$-1425.00
2024-04-15T21:57:01,Strategy,$55085.00
2024-04-15T21:57:01,Account,$305085.00
2024-04-16T04:38:09,Profit,$440.00
2024-04-16T04:38:09,Strategy,$55525.00
2024-04-16T04:38:09,Account,$307605.00
2024-04-16T04:38:09,Profit,$1400.00
2024-04-16T04:38:09,Strategy,$56925.00
2024-04-16T04:38:09,Account,$306925.00
2024-04-16T06:37:29,Loss,$-925.00
2024-04-16T06:37:29,Strategy,$56000.00
2024-04-16T06:37:29,Account,$306000.00
2024-04-16T09:50:17,Profit,$225.00
2024-04-16T09:50:17,Strategy,$56225.00
2024-04-16T09:50:17,Account,$306225.00
2024-04-16T10:11:41,Loss,$-1625.00
2024-04-16T10:11:41,Strategy,$54600.00
2024-04-16T10:11:41,Account,$304600.00
2024-04-16T10:56:43,Loss,$-1500.00
2024-04-16T10:56:43,Strategy,$53100.00
2024-04-16T10:56:43,Account,$303100.00
2024-04-16T13:24:57,Loss,$-300.00
2024-04-16T13:24:57,Strategy,$52800.00
2024-04-16T13:24:57,Account,$302800.00
2024-04-16T15:02:23,Loss,$-1075.00
2024-04-16T15:02:23,Strategy,$51725.00
2024-04-16T15:02:23,Account,$301725.00
2024-04-16T15:09:44,Loss,$-1025.00
2024-04-16T15:09:44,Strategy,$50700.00
2024-04-16T15:09:44,Account,$300700.00
2024-04-16T15:36:13,Loss,$-825.00
2024-04-16T15:36:13,Strategy,$49875.00
2024-04-16T15:36:13,Account,$299875.00
2024-04-16T15:47:30,Profit,$440.00
2024-04-16T15:47:30,Strategy,$50315.00
2024-04-16T15:47:30,Account,$302135.00
2024-04-16T15:47:32,Profit,$1100.00
2024-04-16T15:47:32,Strategy,$51415.00
2024-04-16T15:47:32,Account,$301415.00
2024-04-16T16:04:20,Loss,$-450.00
2024-04-16T16:04:20,Strategy,$50965.00
2024-04-16T16:04:20,Account,$300965.00
2024-04-16T16:07:05,Profit,$200.00
2024-04-16T16:07:05,Strategy,$51165.00
2024-04-16T16:07:05,Account,$301165.00
2024-04-16T16:13:50,Loss,$-1750.00
2024-04-16T16:13:50,Strategy,$49415.00
2024-04-16T16:13:50,Account,$299415.00
2024-04-16T16:21:39,Profit,$440.00
2024-04-16T16:21:39,Strategy,$49855.00
2024-04-16T16:21:39,Account,$301415.00
2024-04-16T16:22:13,Profit,$1120.00
2024-04-16T16:22:13,Strategy,$50975.00
2024-04-16T16:22:13,Account,$300975.00
2024-04-16T16:26:23,Loss,$-600.00
2024-04-16T16:26:23,Strategy,$50375.00
2024-04-16T16:26:23,Account,$300375.00
2024-04-16T16:30:00,Profit,$440.00
2024-04-16T16:30:00,Strategy,$50815.00
2024-04-16T16:30:00,Account,$302195.00
2024-04-16T16:30:00,Profit,$860.00
2024-04-16T16:30:00,Strategy,$51675.00
2024-04-16T16:30:00,Account,$301675.00
2024-04-16T16:44:15,Loss,$-1525.00
2024-04-16T16:44:15,Strategy,$50150.00
2024-04-16T16:44:15,Account,$300150.00
2024-04-16T17:02:16,Loss,$-200.00
2024-04-16T17:02:16,Strategy,$49950.00
2024-04-16T17:02:16,Account,$299950.00
2024-04-16T17:23:15,Loss,$-1250.00
2024-04-16T17:23:15,Strategy,$48700.00
2024-04-16T17:23:15,Account,$298700.00
2024-04-16T17:48:30,Loss,$-1975.00
2024-04-16T17:48:30,Strategy,$46725.00
2024-04-16T17:48:30,Account,$296725.00
2024-04-16T18:40:22,Loss,$-750.00
2024-04-16T18:40:22,Strategy,$45975.00
2024-04-16T18:40:22,Account,$295975.00
2024-04-16T19:04:27,Profit,$225.00
2024-04-16T19:04:27,Strategy,$46200.00
2024-04-16T19:04:27,Account,$296200.00
2024-04-16T19:23:21,Loss,$-1950.00
2024-04-16T19:23:21,Strategy,$44250.00
2024-04-16T19:23:21,Account,$294250.00
2024-04-16T19:32:35,Loss,$-1100.00
2024-04-16T19:32:35,Strategy,$43150.00
2024-04-16T19:32:35,Account,$293150.00
2024-04-16T19:37:39,Profit,$440.00
2024-04-16T19:37:39,Strategy,$43590.00
2024-04-16T19:37:39,Account,$295270.00
2024-04-16T19:37:53,Profit,$1660.00
2024-04-16T19:37:53,Strategy,$45250.00
2024-04-16T19:37:53,Account,$295250.00
2024-04-16T19:39:52,Loss,$-800.00
2024-04-16T19:39:52,Strategy,$44450.00
2024-04-16T19:39:52,Account,$294450.00
2024-04-16T19:47:00,Loss,$-475.00
2024-04-16T19:47:00,Strategy,$43975.00
2024-04-16T19:47:00,Account,$293975.00
2024-04-16T20:03:08,Loss,$-1225.00
2024-04-16T20:03:08,Strategy,$42750.00
2024-04-16T20:03:08,Account,$292750.00
2024-04-16T20:12:20,Loss,$-2250.00
2024-04-16T20:12:20,Strategy,$40500.00
2024-04-16T20:12:20,Account,$290500.00
2024-04-16T20:50:23,Loss,$-1125.00
2024-04-16T20:50:23,Strategy,$39375.00
2024-04-16T20:50:23,Account,$289375.00
2024-04-16T21:05:12,Profit,$600.00
2024-04-16T21:05:12,Strategy,$39975.00
2024-04-16T21:05:12,Account,$289975.00
2024-04-16T21:44:49,Loss,$-525.00
2024-04-16T21:44:49,Strategy,$39450.00
2024-04-16T21:44:49,Account,$289450.00
2024-04-16T21:49:14,Loss,$-550.00
2024-04-16T21:49:14,Strategy,$38900.00
2024-04-16T21:49:14,Account,$288900.00
2024-04-17T07:40:56,Profit,$440.00
2024-04-17T07:40:56,Strategy,$39340.00
2024-04-17T07:40:56,Account,$291060.00
2024-04-17T07:50:00,Profit,$720.00
2024-04-17T07:50:00,Strategy,$40060.00
2024-04-17T07:50:00,Account,$292220.00
2024-04-17T07:53:01,Profit,$830.00
2024-04-17T07:53:01,Strategy,$40890.00
2024-04-17T07:53:01,Account,$292650.00
2024-04-17T07:54:21,Profit,$1165.00
2024-04-17T07:54:21,Strategy,$42055.00
2024-04-17T07:54:21,Account,$293345.00
2024-04-17T07:54:38,Profit,$1190.00
2024-04-17T07:54:38,Strategy,$43245.00
2024-04-17T07:54:38,Account,$293245.00
2024-04-17T14:05:19,Profit,$125.00
2024-04-17T14:05:19,Strategy,$43370.00
2024-04-17T14:05:19,Account,$293370.00
2024-04-17T14:13:55,Loss,$-1175.00
2024-04-17T14:13:55,Strategy,$42195.00
2024-04-17T14:13:55,Account,$292195.00
2024-04-17T14:25:11,Profit,$440.00
2024-04-17T14:25:11,Strategy,$42635.00
2024-04-17T14:25:11,Account,$294295.00
2024-04-17T14:25:11,Profit,$860.00
2024-04-17T14:25:11,Strategy,$43495.00
2024-04-17T14:25:11,Account,$293495.00
2024-04-17T15:35:22,Profit,$225.00
2024-04-17T15:35:22,Strategy,$43720.00
2024-04-17T15:35:22,Account,$293720.00
2024-04-17T15:41:15,Profit,$440.00
2024-04-17T15:41:15,Strategy,$44160.00
2024-04-17T15:41:15,Account,$295820.00
2024-04-17T15:41:35,Profit,$1220.00
2024-04-17T15:41:35,Strategy,$45380.00
2024-04-17T15:41:35,Account,$295380.00
2024-04-17T15:50:40,Profit,$440.00
2024-04-17T15:50:40,Strategy,$45820.00
2024-04-17T15:50:40,Account,$297640.00
2024-04-17T15:51:28,Profit,$720.00
2024-04-17T15:51:28,Strategy,$46540.00
2024-04-17T15:51:28,Account,$298760.00
2024-04-17T15:51:58,Profit,$830.00
2024-04-17T15:51:58,Strategy,$47370.00
2024-04-17T15:51:58,Account,$299010.00
2024-04-17T15:52:00,Profit,$1380.00
2024-04-17T15:52:00,Strategy,$48750.00
2024-04-17T15:52:00,Account,$298750.00
2024-04-17T15:59:34,Loss,$-275.00
2024-04-17T15:59:34,Strategy,$48475.00
2024-04-17T15:59:34,Account,$298475.00
2024-04-17T16:03:11,Profit,$440.00
2024-04-17T16:03:11,Strategy,$48915.00
2024-04-17T16:03:11,Account,$300615.00
2024-04-17T16:03:27,Profit,$1740.00
2024-04-17T16:03:27,Strategy,$50655.00
2024-04-17T16:03:27,Account,$300655.00
2024-04-17T16:11:31,Profit,$440.00
2024-04-17T16:11:31,Strategy,$51095.00
2024-04-17T16:11:31,Account,$302635.00
2024-04-17T16:12:37,Profit,$2060.00
2024-04-17T16:12:37,Strategy,$53155.00
2024-04-17T16:12:37,Account,$303155.00
2024-04-17T16:23:28,Profit,$440.00
2024-04-17T16:23:28,Strategy,$53595.00
2024-04-17T16:23:28,Account,$305315.00
2024-04-17T16:24:09,Profit,$800.00
2024-04-17T16:24:09,Strategy,$54395.00
2024-04-17T16:24:09,Account,$304395.00
2024-04-17T16:41:09,Loss,$-1125.00
2024-04-17T16:41:09,Strategy,$53270.00
2024-04-17T16:41:09,Account,$303270.00
2024-04-17T16:48:04,Loss,$-1675.00
2024-04-17T16:48:04,Strategy,$51595.00
2024-04-17T16:48:04,Account,$301595.00
2024-04-17T17:07:10,Profit,$440.00
2024-04-17T17:07:10,Strategy,$52035.00
2024-04-17T17:07:10,Account,$304035.00
2024-04-17T17:07:10,Profit,$1320.00
2024-04-17T17:07:10,Strategy,$53355.00
2024-04-17T17:07:10,Account,$303355.00
2024-04-17T17:14:39,Profit,$625.00
2024-04-17T17:14:39,Strategy,$53980.00
2024-04-17T17:14:39,Account,$303980.00
2024-04-17T17:19:34,Profit,$525.00
2024-04-17T17:19:34,Strategy,$54505.00
2024-04-17T17:19:34,Account,$304505.00
2024-04-17T17:29:58,Profit,$440.00
2024-04-17T17:29:58,Strategy,$54945.00
2024-04-17T17:29:58,Account,$306725.00
2024-04-17T17:30:32,Profit,$720.00
2024-04-17T17:30:32,Strategy,$55665.00
2024-04-17T17:30:32,Account,$307825.00
2024-04-17T17:30:34,Profit,$830.00
2024-04-17T17:30:34,Strategy,$56495.00
2024-04-17T17:30:34,Account,$308145.00
2024-04-17T17:30:37,Profit,$1360.00
2024-04-17T17:30:37,Strategy,$57855.00
2024-04-17T17:30:37,Account,$307855.00
2024-04-17T17:43:34,Loss,$-1950.00
2024-04-17T17:43:34,Strategy,$55905.00
2024-04-17T17:43:34,Account,$305905.00
2024-04-17T17:55:59,Loss,$-1850.00
2024-04-17T17:55:59,Strategy,$54055.00
2024-04-17T17:55:59,Account,$304055.00
2024-04-17T18:23:04,Profit,$775.00
2024-04-17T18:23:04,Strategy,$54830.00
2024-04-17T18:23:04,Account,$304830.00
2024-04-17T18:33:21,Loss,$-400.00
2024-04-17T18:33:21,Strategy,$54430.00
2024-04-17T18:33:21,Account,$304430.00
2024-04-17T18:40:18,Profit,$375.00
2024-04-17T18:40:18,Strategy,$54805.00
2024-04-17T18:40:18,Account,$304805.00
2024-04-17T18:43:55,Profit,$440.00
2024-04-17T18:43:55,Strategy,$55245.00
2024-04-17T18:43:55,Account,$307005.00
2024-04-17T18:44:59,Profit,$1380.00
2024-04-17T18:44:59,Strategy,$56625.00
2024-04-17T18:44:59,Account,$306625.00
2024-04-17T18:58:46,Loss,$-650.00
2024-04-17T18:58:46,Strategy,$55975.00
2024-04-17T18:58:46,Account,$305975.00
2024-04-17T19:02:00,Loss,$-2000.00
2024-04-17T19:02:00,Strategy,$53975.00
2024-04-17T19:02:00,Account,$303975.00
2024-04-17T19:26:26,Loss,$-225.00
2024-04-17T19:26:26,Strategy,$53750.00
2024-04-17T19:26:26,Account,$303750.00
2024-04-17T20:11:43,Profit,$575.00
2024-04-17T20:11:43,Strategy,$54325.00
2024-04-17T20:11:43,Account,$304325.00
2024-04-17T20:17:00,Profit,$800.00
2024-04-17T20:17:00,Strategy,$55125.00
2024-04-17T20:17:00,Account,$305125.00
2024-04-17T20:49:28,Profit,$440.00
2024-04-17T20:49:28,Strategy,$55565.00
2024-04-17T20:49:28,Account,$307405.00
2024-04-17T20:49:33,Profit,$1360.00
2024-04-17T20:49:33,Strategy,$56925.00
2024-04-17T20:49:33,Account,$306925.00
2024-04-17T21:01:09,Profit,$440.00
2024-04-17T21:01:09,Strategy,$57365.00
2024-04-17T21:01:09,Account,$309005.00
2024-04-17T21:01:09,Profit,$480.00
2024-04-17T21:01:09,Strategy,$57845.00
2024-04-17T21:01:09,Account,$307845.00
2024-04-17T21:07:02,Profit,$525.00
2024-04-17T21:07:02,Strategy,$58370.00
2024-04-17T21:07:02,Account,$308370.00
2024-04-17T21:08:30,Loss,$-1225.00
2024-04-17T21:08:30,Strategy,$57145.00
2024-04-17T21:08:30,Account,$307145.00
2024-04-17T21:39:03,Loss,$-450.00
2024-04-17T21:39:03,Strategy,$56695.00
2024-04-17T21:39:03,Account,$306695.00
2024-04-17T21:41:49,Loss,$-1150.00
2024-04-17T21:41:49,Strategy,$55545.00
2024-04-17T21:41:49,Account,$305545.00
2024-04-17T21:57:02,Profit,$440.00
2024-04-17T21:57:02,Strategy,$55985.00
2024-04-17T21:57:02,Account,$307685.00
2024-04-17T21:57:10,Profit,$1240.00
2024-04-17T21:57:10,Strategy,$57225.00
2024-04-17T21:57:10,Account,$307225.00
2024-04-18T09:51:10,Loss,$-1225.00
2024-04-18T09:51:10,Strategy,$56000.00
2024-04-18T09:51:10,Account,$306000.00
2024-04-18T10:18:22,Profit,$440.00
2024-04-18T10:18:22,Strategy,$56440.00
2024-04-18T10:18:22,Account,$308180.00
2024-04-18T10:23:28,Profit,$1720.00
2024-04-18T10:23:28,Strategy,$58160.00
2024-04-18T10:23:28,Account,$308160.00
2024-04-18T11:25:56,Profit,$440.00
2024-04-18T11:25:56,Strategy,$58600.00
2024-04-18T11:25:56,Account,$310340.00
2024-04-18T11:29:22,Profit,$720.00
2024-04-18T11:29:22,Strategy,$59320.00
2024-04-18T11:29:22,Account,$311570.00
2024-04-18T11:30:32,Profit,$830.00
2024-04-18T11:30:32,Strategy,$60150.00
2024-04-18T11:30:32,Account,$311820.00
2024-04-18T11:31:27,Profit,$1260.00
2024-04-18T11:31:27,Strategy,$61410.00
2024-04-18T11:31:27,Account,$311410.00
2024-04-18T13:20:35,Loss,$-375.00
2024-04-18T13:20:35,Strategy,$61035.00
2024-04-18T13:20:35,Account,$311035.00
2024-04-18T14:14:26,Profit,$440.00
2024-04-18T14:14:26,Strategy,$61475.00
2024-04-18T14:14:26,Account,$313135.00
2024-04-18T14:24:04,Profit,$1260.00
2024-04-18T14:24:04,Strategy,$62735.00
2024-04-18T14:24:04,Account,$312735.00
2024-04-18T15:03:46,Loss,$-1325.00
2024-04-18T15:03:46,Strategy,$61410.00
2024-04-18T15:03:46,Account,$311410.00
2024-04-18T15:30:27,Profit,$275.00
2024-04-18T15:30:27,Strategy,$61685.00
2024-04-18T15:30:27,Account,$311685.00
2024-04-18T15:31:59,Profit,$440.00
2024-04-18T15:31:59,Strategy,$62125.00
2024-04-18T15:31:59,Account,$313905.00
2024-04-18T15:32:33,Profit,$720.00
2024-04-18T15:32:33,Strategy,$62845.00
2024-04-18T15:32:33,Account,$314795.00
2024-04-18T15:32:33,Profit,$1575.00
2024-04-18T15:32:33,Strategy,$64420.00
2024-04-18T15:32:33,Account,$314420.00
2024-04-18T15:36:00,Profit,$440.00
2024-04-18T15:36:00,Strategy,$64860.00
2024-04-18T15:36:00,Account,$316360.00
2024-04-18T15:36:53,Profit,$720.00
2024-04-18T15:36:53,Strategy,$65580.00
2024-04-18T15:36:53,Account,$317800.00
2024-04-18T15:36:58,Profit,$830.00
2024-04-18T15:36:58,Strategy,$66410.00
2024-04-18T15:36:58,Account,$318050.00
2024-04-18T15:37:11,Profit,$1470.00
2024-04-18T15:37:11,Strategy,$67880.00
2024-04-18T15:37:11,Account,$317880.00
2024-04-18T16:01:02,Profit,$275.00
2024-04-18T16:01:02,Strategy,$68155.00
2024-04-18T16:01:02,Account,$318155.00
2024-04-18T16:04:01,Loss,$-50.00
2024-04-18T16:04:01,Strategy,$68105.00
2024-04-18T16:04:01,Account,$318105.00
2024-04-18T16:05:18,Loss,$-1150.00
2024-04-18T16:05:18,Strategy,$66955.00
2024-04-18T16:05:18,Account,$316955.00
2024-04-18T16:23:15,Loss,$-900.00
2024-04-18T16:23:15,Strategy,$66055.00
2024-04-18T16:23:15,Account,$316055.00
2024-04-18T16:49:02,Loss,$-625.00
2024-04-18T16:49:02,Strategy,$65430.00
2024-04-18T16:49:02,Account,$315430.00
2024-04-18T16:51:05,Loss,$-1700.00
2024-04-18T16:51:05,Strategy,$63730.00
2024-04-18T16:51:05,Account,$313730.00
2024-04-18T16:53:42,Loss,$-575.00
2024-04-18T16:53:42,Strategy,$63155.00
2024-04-18T16:53:42,Account,$313155.00
2024-04-18T17:08:07,Loss,$-775.00
2024-04-18T17:08:07,Strategy,$62380.00
2024-04-18T17:08:07,Account,$312380.00
2024-04-18T17:21:53,Loss,$-1775.00
2024-04-18T17:21:53,Strategy,$60605.00
2024-04-18T17:21:53,Account,$310605.00
2024-04-18T17:44:55,Loss,$-625.00
2024-04-18T17:44:55,Strategy,$59980.00
2024-04-18T17:44:55,Account,$309980.00
2024-04-18T17:56:30,Loss,$-575.00
2024-04-18T17:56:30,Strategy,$59405.00
2024-04-18T17:56:30,Account,$309405.00
2024-04-18T18:07:21,Profit,$440.00
2024-04-18T18:07:21,Strategy,$59845.00
2024-04-18T18:07:21,Account,$311405.00
2024-04-18T18:07:57,Profit,$940.00
2024-04-18T18:07:57,Strategy,$60785.00
2024-04-18T18:07:57,Account,$310785.00
2024-04-18T19:01:56,Loss,$-1475.00
2024-04-18T19:01:56,Strategy,$59310.00
2024-04-18T19:01:56,Account,$309310.00
2024-04-18T19:11:16,Profit,$450.00
2024-04-18T19:11:16,Strategy,$59760.00
2024-04-18T19:11:16,Account,$309760.00
2024-04-18T19:18:19,Profit,$440.00
2024-04-18T19:18:19,Strategy,$60200.00
2024-04-18T19:18:19,Account,$311920.00
2024-04-18T19:19:22,Profit,$880.00
2024-04-18T19:19:22,Strategy,$61080.00
2024-04-18T19:19:22,Account,$311080.00
2024-04-18T19:52:55,Profit,$440.00
2024-04-18T19:52:55,Strategy,$61520.00
2024-04-18T19:52:55,Account,$313040.00
2024-04-18T19:52:55,Profit,$900.00
2024-04-18T19:52:55,Strategy,$62420.00
2024-04-18T19:52:55,Account,$312420.00
2024-04-18T20:09:10,Loss,$-150.00
2024-04-18T20:09:10,Strategy,$62270.00
2024-04-18T20:09:10,Account,$312270.00
2024-04-18T21:00:24,Loss,$-325.00
2024-04-18T21:00:24,Strategy,$61945.00
2024-04-18T21:00:24,Account,$311945.00
2024-04-18T21:11:07,Loss,$-1475.00
2024-04-18T21:11:07,Strategy,$60470.00
2024-04-18T21:11:07,Account,$310470.00
2024-04-18T21:26:36,Loss,$-450.00
2024-04-18T21:26:36,Strategy,$60020.00
2024-04-18T21:26:36,Account,$310020.00
2024-04-18T22:00:30,Profit,$440.00
2024-04-18T22:00:30,Strategy,$60460.00
2024-04-18T22:00:30,Account,$313600.00
2024-04-18T22:00:31,Profit,$1550.00
2024-04-18T22:00:31,Strategy,$62010.00
2024-04-18T22:00:31,Account,$313440.00
2024-04-18T22:00:36,Profit,$1140.00
2024-04-18T22:00:36,Strategy,$63150.00
2024-04-18T22:00:36,Account,$313150.00
2024-04-19T02:12:34,Profit,$440.00
2024-04-19T02:12:34,Strategy,$63590.00
2024-04-19T02:12:34,Account,$314870.00
2024-04-19T02:13:37,Profit,$1780.00
2024-04-19T02:13:37,Strategy,$65370.00
2024-04-19T02:13:37,Account,$315370.00
2024-04-19T02:37:11,Loss,$-1900.00
